file,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135
/content/drive/MyDrive/dataset_fix/train/puing/puing.44.jpg,0.00036983618889110237,659.9050196850367,8.487179525467885,658.9050196850435,0.00031454424617576455,1185.3679707359445,8.675261731369295,1184.3679707359347,0.0003649981054844684,915.1958661417298,8.53528090087859,914.1958661417389,0.0003167007388017285,1294.9879099758252,8.669779316443,1293.9879099758207
/content/drive/MyDrive/dataset_fix/train/puing/puing.45.jpg,0.0005073705826122366,466.15243602361255,8.361860950319866,465.1524360236191,0.0003424037476135787,1113.9105958211937,8.658599098772163,1112.9105958211892,0.0003607446790088606,1045.6933439960565,8.610459664618528,1044.6933439960662,0.00034641305565079306,1117.1746543493114,8.654989997035623,1116.1746543493111
/content/drive/MyDrive/dataset_fix/train/puing/puing.46.jpg,0.000372557019528075,592.0919660433,8.503047320285484,591.091966043307,0.0003113594794367201,1164.909851819702,8.711045253541727,1163.9098518196972,0.00036122716288398456,879.3133612204728,8.572645596367984,878.3133612204799,0.0003215595742370196,1152.8812077624216,8.675778350099824,1151.8812077624223
/content/drive/MyDrive/dataset_fix/train/puing/puing.47.jpg,0.0004679828695594649,868.063299704721,8.318185883134841,867.0632997047295,0.00043945552582024016,1035.974083948169,8.373367260673017,1034.9740839481658,0.0005069486457333039,680.6952509842502,8.238393803234489,679.6952509842552,0.00042907091828185104,1159.9315518631008,8.399018650801144,1158.931551863101
/content/drive/MyDrive/dataset_fix/train/puing/puing.48.jpg,0.00035041763198758277,620.0882135826723,8.53057355204168,619.0882135826799,0.0002990932263717498,1187.239196478399,8.717083016597185,1186.2391964783894,0.0003429381858763463,898.4768700787378,8.594566366992652,897.476870078744,0.00030604320617163975,1188.0747101494271,8.703210985613772,1187.07471014942
/content/drive/MyDrive/dataset_fix/train/puing/puing.49.jpg,0.00037622957325990147,600.626414862201,8.490841388061934,599.6264148622097,0.0003075289181144219,1123.638601277204,8.692425771712406,1122.638601277198,0.0003523116177091457,868.5581323818857,8.57824456347057,867.5581323818939,0.0003215557302216108,1169.7399094798238,8.676005073230312,1168.739909479816
/content/drive/MyDrive/dataset_fix/train/puing/puing.5.jpg,0.0005144507969679826,597.4929872047175,8.26411616081531,596.4929872047228,0.00046834522337893585,704.223634447268,8.358179803267214,703.2236344472699,0.0007217693878748412,314.42150590550796,7.984940567095311,313.4215059055092,0.0004727696850767638,722.1245582491242,8.36962547975465,721.1245582491174
/content/drive/MyDrive/dataset_fix/train/puing/puing.50.jpg,0.0003719874993460684,619.4652436023574,8.492492279295542,618.4652436023645,0.0003132295929171542,1161.7721495443002,8.699679552386662,1160.7721495442986,0.0003618307407513017,880.9573080708625,8.556602942116854,879.9573080708687,0.0003227665950651248,1174.7624155248373,8.67174919543777,1173.7624155248322
/content/drive/MyDrive/dataset_fix/train/puing/puing.51.jpg,0.000335320616930283,672.6526205708665,8.628291499954308,671.6526205708751,0.0002900905423610163,1054.6359972720054,8.814580905223353,1053.6359972719958,0.00032745896790620325,753.4145546259821,8.720727066116398,752.4145546259916,0.0002758561534235196,1112.779465558945,8.850246135698285,1111.7794655589337
/content/drive/MyDrive/dataset_fix/train/puing/puing.52.jpg,0.00032153293066350256,692.4349778543273,8.655186745040737,691.4349778543346,0.0002791696946776722,1067.701655403317,8.828485314676033,1066.7016554033091,0.00032038442983134516,747.3132997047198,8.73700791399095,746.3132997047283,0.0002679663118641873,1115.990265980539,8.86409618758623,1114.9902659805246
/content/drive/MyDrive/dataset_fix/train/puing/puing.53.jpg,0.0002386100353255242,714.0284202755862,8.76681846674124,713.0284202755956,0.000197895677581933,1085.8977617955384,8.9625997832522,1084.8977617955245,0.0002274674959506002,748.4075418307057,8.846553709284164,747.4075418307115,0.00019728640114483043,1148.1221402442923,8.971066893970136,1147.1221402442786
/content/drive/MyDrive/dataset_fix/train/puing/puing.54.jpg,0.0002401596600068039,702.8040723425157,8.781684158454496,701.804072342527,0.0002015282721122946,1047.4747349494755,8.96562793898885,1046.4747349494705,0.00022514022078823595,731.2810039370047,8.872510206282293,730.2810039370114,0.00019898545594103915,1102.0997581995223,8.98445624672883,1101.0997581995198
/content/drive/MyDrive/dataset_fix/train/puing/puing.55.jpg,0.00023499802858978897,718.0270054133825,8.79173663505442,717.0270054133933,0.00019407857031351742,1065.8056296112584,8.980383158197712,1064.8056296112643,0.00022313838572987933,735.6927903543229,8.876316465697698,734.6927903543325,0.0001912070908276101,1129.5126170252383,8.997257970514637,1128.5126170252368
/content/drive/MyDrive/dataset_fix/train/puing/puing.56.jpg,0.00034828335037528343,740.1484990157451,8.623072503841204,739.1484990157553,0.00031737536350018677,1078.4718209436523,8.772297278700238,1077.471820943647,0.00037135743216797773,728.6632627952722,8.65052806778991,727.6632627952786,0.0002873997315977782,1127.0936821873727,8.814947743454487,1126.0936821873568
/content/drive/MyDrive/dataset_fix/train/puing/puing.57.jpg,0.0003630378964859375,718.8929010826722,8.594429428773063,717.8929010826786,0.00032588024751968635,1039.0115320230716,8.73945682782066,1038.0115320230695,0.00038281973536602167,696.013410433072,8.62302897446207,695.0134104330781,0.0002962967051856349,1094.3143406286952,8.794286975084127,1093.3143406286845
/content/drive/MyDrive/dataset_fix/train/puing/puing.58.jpg,0.00035198050132427295,709.4224286417319,8.595492830702682,708.4224286417403,0.000328157826629991,1088.6746233492534,8.728467973822543,1087.6746233492513,0.0003779967887084099,740.6406250000001,8.619511427533817,739.6406250000068,0.00029610834843220784,1159.1781883563874,8.782526083662546,1158.178188356367
/content/drive/MyDrive/dataset_fix/train/puing/puing.59.jpg,0.00036548248145323224,706.2634719488193,8.58603579192548,705.263471948829,0.0003328955755809705,1090.1033542067105,8.732858964203281,1089.1033542067034,0.0003925413124263634,748.9722563976368,8.615295076812115,747.9722563976433,0.0003017744270965013,1150.5921631843344,8.779565914641351,1149.5921631843266
/content/drive/MyDrive/dataset_fix/train/puing/puing.6.jpg,0.0004913899598306813,615.5523499015658,8.506503419640625,614.552349901574,0.00045910036639958026,1055.3024986050077,8.64667369287515,1054.3024986050043,0.0005921685427356091,755.7814960629895,8.432060104790777,754.781496062995,0.00043121587886174703,1147.997209994424,8.67224668504821,1146.9972099944187
/content/drive/MyDrive/dataset_fix/train/puing/puing.60.jpg,0.000341439647723035,706.9576156496049,8.596277741543608,705.9576156496153,0.00031656619826352697,1056.7843015686144,8.74754150518562,1055.7843015686021,0.0003716052964332379,710.5014763779506,8.616652257234136,709.5014763779561,0.00028825694702663607,1114.625147250305,8.794710088478958,1113.6251472502945
/content/drive/MyDrive/dataset_fix/train/puing/puing.7.jpg,0.0006739069874624023,649.7387426181083,8.327348307655427,648.7387426181156,0.0006461732186902589,936.6206212412453,8.409377886965613,935.620621241244,0.000869331877824015,592.1138656496059,8.161286381919176,591.1138656496089,0.0006380392821545559,988.6335172670347,8.4175962574666,987.6335172670362
/content/drive/MyDrive/dataset_fix/train/puing/puing.8.jpg,0.0015979619971936035,376.07344980314826,7.611288078746824,375.07344980315116,0.0009506230804885216,940.5643871287779,8.054378639890997,939.5643871287745,0.000976742248894747,796.8411663385846,8.012114925098015,795.8411663385917,0.000964886299541344,863.4619009238044,8.053209853213591,862.4619009238024
/content/drive/MyDrive/dataset_fix/train/puing/puing.9.jpg,0.0005434206425053346,606.1620939960593,8.441077672224706,605.1620939960668,0.0005160878943494837,947.4451608903202,8.559435830573934,946.4451608903249,0.0006724500753689998,632.2859251968507,8.320281175783574,631.2859251968538,0.0004901311805227314,1026.9508339016786,8.5819738986241,1025.950833901677
/content/drive/MyDrive/dataset_fix/train/undakan/undakan.1.jpg,0.00026560831930256195,937.3347687007879,8.822886256200826,936.334768700795,0.0002506144264567062,1072.2015004030102,8.87174098519939,1071.2015004030025,0.0004937115587121797,273.61903297243776,8.225194141965718,272.619032972441,0.00025401061404143867,944.6438092876209,8.855508904155442,943.6438092876168
/content/drive/MyDrive/dataset_fix/train/undakan/undakan.10.jpg,0.0006078010202895485,328.12782972440715,8.162595201704752,327.1278297244074,0.0005727256169001727,374.38830677661423,8.253903990046311,373.38830677661497,0.00082713629782729,192.92888779527345,7.861688806034207,191.9288877952735,0.0005613742394947086,431.14154628309234,8.234203723017279,430.14154628309296
